newIndex,altitude,cadence,distance,heart_rate,latitude,longitude,speed,timestamp,timeStepDuration
248,259.99,82.0,671.067,190.0,42.28790421970189,-83.69740007445215,2.59,2013-06-09 17:54:47,1.0
249,259.99,82.0,673.607,190.0,42.28790514171124,-83.6974308360368,2.59,2013-06-09 17:54:48,1.0
250,259.99,82.0,676.4169999999998,194.0,42.28790765628219,-83.69746511802076,2.61,2013-06-09 17:54:49,1.0
251,259.79,82.0,679.097,194.0,42.287906985729926,-83.69749772362411,2.6,2013-06-09 17:54:50,1.0
252,259.79,82.0,681.347,194.0,42.28790648281574,-83.69752496480942,2.62,2013-06-09 17:54:51,1.0
253,259.79,82.0,683.7669999999998,191.0,42.28790681809187,-83.69755438528955,2.62,2013-06-09 17:54:52,1.0
254,259.59,82.0,686.2769999999998,191.0,42.287905812263496,-83.6975848954171,2.62,2013-06-09 17:54:53,1.0
255,259.59,82.0,689.0060000000002,191.0,42.287905979901545,-83.69761808775365,2.63,2013-06-09 17:54:54,1.0
256,259.59,82.0,692.0060000000002,191.0,42.287902962416396,-83.69765421375631,2.63,2013-06-09 17:54:55,1.0
257,259.59,82.0,694.7360000000001,191.0,42.287900364026434,-83.69768707081677,2.63,2013-06-09 17:54:56,1.0
258,259.39,82.0,697.796,190.0,42.287898939102895,-83.69772411882876,2.69,2013-06-09 17:54:57,1.0
259,259.39,82.0,700.416,194.0,42.287899190559976,-83.6977558862418,2.68,2013-06-09 17:54:58,1.0
260,259.39,82.0,703.3760000000002,194.0,42.287898603826754,-83.69779201224445,2.68,2013-06-09 17:54:59,1.0
261,259.19,82.0,706.0060000000002,194.0,42.287898687645786,-83.69782377965748,2.7,2013-06-09 17:55:00,1.0
262,259.19,82.0,708.255,194.0,42.28789935819805,-83.69785110466181,2.67,2013-06-09 17:55:01,1.0
263,259.19,82.0,710.655,194.0,42.28790254332125,-83.69787993840873,2.66,2013-06-09 17:55:02,1.0
264,258.99,82.0,713.595,194.0,42.287901872769,-83.6979155614972,2.69,2013-06-09 17:55:03,1.0
265,258.99,82.0,716.285,190.0,42.28790002875029,-83.69794816710055,2.7,2013-06-09 17:55:04,1.0
266,258.99,82.0,718.565,190.0,42.28790245950222,-83.69797557592392,2.69,2013-06-09 17:55:05,1.0
267,258.99,82.0,721.195,190.0,42.28790313005448,-83.69800742715597,2.69,2013-06-09 17:55:06,1.0
268,258.79,81.0,723.565,190.0,42.28790313005448,-83.69803617708385,2.64,2013-06-09 17:55:07,1.0
269,258.79,81.0,725.545,190.0,42.28790673427285,-83.69805973023176,2.58,2013-06-09 17:55:08,1.0
270,258.79,81.0,727.814,190.0,42.2879105899483,-83.698086803779,2.51,2013-06-09 17:55:09,1.0
271,258.79,81.0,729.9839999999998,187.0,42.28791251778602,-83.69811312295495,2.47,2013-06-09 17:55:10,1.0
272,258.79,81.0,732.414,187.0,42.287914445623755,-83.69814245961607,2.44,2013-06-09 17:55:11,1.0
273,258.59,81.0,735.174,187.0,42.28791385889053,-83.69817607104778,2.44,2013-06-09 17:55:12,1.0
274,258.59,81.0,737.2239999999998,187.0,42.28791545145213,-83.69820088148117,2.42,2013-06-09 17:55:13,1.0
275,258.59,81.0,739.544,189.0,42.28791771456599,-83.6982289608568,2.41,2013-06-09 17:55:14,1.0
276,258.59,81.0,742.2239999999998,189.0,42.287919977679856,-83.69826131500304,2.39,2013-06-09 17:55:15,1.0
277,258.59,81.0,744.684,189.0,42.287919642403715,-83.69829115457833,2.37,2013-06-09 17:55:16,1.0
278,258.39,81.0,747.304,192.0,42.287920229136944,-83.69832292199135,2.39,2013-06-09 17:55:17,1.0
279,258.39,81.0,749.163,193.0,42.28792710229753,-83.69834412820637,2.35,2013-06-09 17:55:18,1.0
280,258.39,81.0,751.143,188.0,42.287930957972996,-83.69836768135428,2.31,2013-06-09 17:55:19,1.0
281,258.39,81.0,753.753,185.0,42.287932131439455,-83.6983994487673,2.35,2013-06-09 17:55:20,1.0
282,258.39,81.0,756.263,188.0,42.28793296962977,-83.6984297912568,2.38,2013-06-09 17:55:21,1.0
283,258.39,81.0,758.703,188.0,42.28793271817268,-83.69845937937498,2.4,2013-06-09 17:55:22,1.0
284,258.39,81.0,761.0930000000002,188.0,42.28793330490589,-83.69848838075995,2.39,2013-06-09 17:55:23,1.0
285,258.19,81.0,763.913,188.0,42.28793347254396,-83.69852257892491,2.4,2013-06-09 17:55:24,1.0
286,258.39,81.0,765.903,185.0,42.287938250228756,-83.6985458806157,2.39,2013-06-09 17:55:25,1.0
287,258.19,81.0,768.533,185.0,42.28794051334262,-83.6985775642097,2.4,2013-06-09 17:55:26,1.0
288,258.19,81.0,771.192,185.0,42.28793933987617,-83.69860983453691,2.41,2013-06-09 17:55:27,1.0
289,258.19,81.0,774.572,185.0,42.28793640621007,-83.69865073822439,2.49,2013-06-09 17:55:28,1.0
290,258.19,81.0,777.592,185.0,42.28793866932392,-83.69868728332222,2.51,2013-06-09 17:55:29,1.0
291,258.19,81.0,779.8919999999998,185.0,42.28794227354229,-83.69871494360268,2.56,2013-06-09 17:55:30,1.0
292,258.19,81.0,782.092,185.0,42.287945123389356,-83.6987416818738,2.58,2013-06-09 17:55:31,1.0
293,258.19,81.0,784.262,180.0,42.28794872760773,-83.6987675819546,2.55,2013-06-09 17:55:32,1.0
294,258.19,81.0,787.062,180.0,42.28794981725514,-83.69880161248147,2.56,2013-06-09 17:55:33,1.0
295,258.19,81.0,789.581,177.0,42.28794897906482,-83.69883212260902,2.57,2013-06-09 17:55:34,1.0
296,257.99,81.0,791.9010000000002,177.0,42.2879523318261,-83.69885986670852,2.58,2013-06-09 17:55:35,1.0
297,257.99,81.0,794.2510000000002,177.0,42.28795451112092,-83.69888828136027,2.54,2013-06-09 17:55:36,1.0
298,257.99,81.0,796.6310000000002,177.0,42.28795350529253,-83.69891703128816,2.57,2013-06-09 17:55:37,1.0
299,257.99,81.0,799.041,168.0,42.287958450615406,-83.69894561357796,2.56,2013-06-09 17:55:38,1.0
300,257.99,81.0,800.9810000000001,168.0,42.28796389885247,-83.69896832853557,2.51,2013-06-09 17:55:39,1.0
301,257.99,81.0,803.4810000000001,168.0,42.28796389885247,-83.69899875484407,2.43,2013-06-09 17:55:40,1.0
302,257.99,81.0,806.2610000000002,168.0,42.28796498849989,-83.6990323662758,2.4,2013-06-09 17:55:41,1.0
303,257.99,81.0,808.6110000000001,168.0,42.28796792216599,-83.69906078092754,2.4,2013-06-09 17:55:42,1.0
304,257.99,82.0,811.72,168.0,42.28796666488051,-83.69909841567278,2.45,2013-06-09 17:55:43,1.0
305,257.99,82.0,814.05,168.0,42.2879703529179,-83.69912632741034,2.49,2013-06-09 17:55:44,1.0
306,257.79,82.0,816.1,168.0,42.28797672316432,-83.69915013201535,2.43,2013-06-09 17:55:45,1.0
307,257.79,82.0,818.32,171.0,42.28798099793494,-83.69917653501035,2.41,2013-06-09 17:55:46,1.0
308,257.79,82.0,820.78,171.0,42.287984685972326,-83.69920595549047,2.41,2013-06-09 17:55:47,1.0
309,257.79,82.0,823.33,171.0,42.28798636235297,-83.69923688471317,2.43,2013-06-09 17:55:48,1.0
310,257.79,82.0,826.06,171.0,42.28799072094262,-83.69926957413556,2.45,2013-06-09 17:55:49,1.0
311,257.79,82.0,828.34,171.0,42.28799541480839,-83.69929648004472,2.46,2013-06-09 17:55:50,1.0
312,257.79,82.0,830.329,171.0,42.288002371788025,-83.69931927882135,2.45,2013-06-09 17:55:51,1.0
313,257.79,82.0,833.159,171.0,42.288005724549286,-83.69935330934823,2.47,2013-06-09 17:55:52,1.0
314,257.79,82.0,835.8389999999998,168.0,42.288007736206055,-83.6993857473135,2.47,2013-06-09 17:55:53,1.0
315,257.79,83.0,838.549,168.0,42.288011340424426,-83.69941826909779,2.5,2013-06-09 17:55:54,1.0
316,257.79,83.0,841.439,168.0,42.28801486082375,-83.69945297017694,2.49,2013-06-09 17:55:55,1.0
317,257.79,83.0,844.0989999999998,168.0,42.28801745921373,-83.69948515668511,2.5,2013-06-09 17:55:56,1.0
318,257.79,83.0,846.709,168.0,42.28802215307951,-83.6995163373649,2.56,2013-06-09 17:55:57,1.0
319,257.79,83.0,849.299,168.0,42.288024416193366,-83.6995475180447,2.58,2013-06-09 17:55:58,1.0
320,257.79,83.0,851.778,171.0,42.288026260212064,-83.69957752525806,2.59,2013-06-09 17:55:59,1.0
321,257.79,83.0,854.6080000000002,171.0,42.28802927769721,-83.69961163960397,2.6,2013-06-09 17:56:00,1.0
322,257.79,83.0,857.498,171.0,42.288032546639435,-83.69964642450212,2.63,2013-06-09 17:56:01,1.0
323,257.79,83.0,859.8580000000002,167.0,42.28803908452392,-83.69967366568744,2.63,2013-06-09 17:56:02,1.0
324,257.99,83.0,862.698,167.0,42.288042940199375,-83.69970769621432,2.69,2013-06-09 17:56:03,1.0
325,257.99,83.0,865.448,168.0,42.28804453276098,-83.69974097236991,2.7,2013-06-09 17:56:04,1.0
326,257.99,83.0,867.918,167.0,42.28804755024612,-83.69977064430714,2.68,2013-06-09 17:56:05,1.0
327,257.99,83.0,870.648,167.0,42.288047969341285,-83.69980375282466,2.67,2013-06-09 17:56:06,1.0
328,257.99,83.0,872.867,167.0,42.28805148974061,-83.69983032345772,2.63,2013-06-09 17:56:07,1.0
329,257.99,83.0,875.557,167.0,42.288054171949625,-83.69986276142299,2.62,2013-06-09 17:56:08,1.0
330,257.99,83.0,878.057,167.0,42.288057440891855,-83.69989285245538,2.61,2013-06-09 17:56:09,1.0
331,258.19,83.0,880.617,165.0,42.288059201091535,-83.69992378167808,2.61,2013-06-09 17:56:10,1.0
332,258.19,83.0,883.247,165.0,42.28806196711958,-83.69995554909109,2.62,2013-06-09 17:56:11,1.0
333,258.19,83.0,885.677,158.0,42.28806406259537,-83.6999848857522,2.6,2013-06-09 17:56:12,1.0
334,258.19,83.0,888.2869999999998,155.0,42.288066409528255,-83.70001648552716,2.57,2013-06-09 17:56:13,1.0
335,258.19,83.0,891.1160000000001,163.0,42.288068924099214,-83.70005059987307,2.59,2013-06-09 17:56:14,1.0
336,258.19,83.0,893.6460000000002,163.0,42.288070181384676,-83.70008127763867,2.59,2013-06-09 17:56:15,1.0
337,258.19,83.0,896.2860000000002,163.0,42.288071354851134,-83.7001132965088,2.57,2013-06-09 17:56:16,1.0
338,258.19,83.0,899.2260000000001,163.0,42.28807386942208,-83.7001490034163,2.6,2013-06-09 17:56:17,1.0
339,258.19,83.0,901.966,163.0,42.288073785603046,-83.70018219575286,2.61,2013-06-09 17:56:18,1.0
340,258.39,83.0,904.926,160.0,42.288070181384676,-83.70021773502229,2.66,2013-06-09 17:56:19,1.0
341,258.39,83.0,908.516,154.0,42.28806297294796,-83.70026014745234,2.74,2013-06-09 17:56:20,1.0
342,258.39,84.0,911.386,154.0,42.28805861435831,-83.70029451325536,2.78,2013-06-09 17:56:21,1.0
343,258.59,84.0,914.155,160.0,42.28805400431156,-83.70032762177289,2.8,2013-06-09 17:56:22,1.0
344,258.59,84.0,917.315,160.0,42.288046712055795,-83.7003646697849,2.83,2013-06-09 17:56:23,1.0
345,258.59,84.0,920.125,160.0,42.288046460598714,-83.7003990355879,2.86,2013-06-09 17:56:24,1.0
346,258.59,84.0,922.855,152.0,42.28804310783744,-83.70043189264834,2.88,2013-06-09 17:56:25,1.0
347,258.79,84.0,926.075,149.0,42.28803556412458,-83.70046952739358,2.92,2013-06-09 17:56:26,1.0
348,258.79,84.0,929.265,157.0,42.28803019970656,-83.70050749741495,2.95,2013-06-09 17:56:27,1.0
349,258.79,84.0,931.965,157.0,42.28802458383143,-83.70053951628506,2.98,2013-06-09 17:56:28,1.0
350,258.79,84.0,935.274,157.0,42.2880160342902,-83.70057790540159,3.01,2013-06-09 17:56:29,1.0
351,258.99,84.0,938.334,152.0,42.2880089096725,-83.70061377994716,3.03,2013-06-09 17:56:30,1.0
352,258.99,84.0,941.114,149.0,42.28800186887384,-83.70064621791244,3.03,2013-06-09 17:56:31,1.0
353,258.99,84.0,943.864,149.0,42.287998599931605,-83.70067941024901,2.95,2013-06-09 17:56:32,1.0
354,258.99,84.0,946.334,149.0,42.28799482807517,-83.70070908218622,2.92,2013-06-09 17:56:33,1.0
355,259.19,84.0,948.504,149.0,42.28799373842776,-83.7007354013622,2.87,2013-06-09 17:56:34,1.0
356,259.19,84.0,951.414,149.0,42.287985859438784,-83.70076909661294,2.85,2013-06-09 17:56:35,1.0
357,259.19,84.0,954.263,149.0,42.28797789663077,-83.70080195367336,2.86,2013-06-09 17:56:36,1.0
358,259.19,84.0,957.183,146.0,42.28796943090856,-83.70083556510508,2.86,2013-06-09 17:56:37,1.0
359,259.19,84.0,959.883,141.0,42.287963815033436,-83.70086741633713,2.83,2013-06-09 17:56:38,1.0
360,259.39,84.0,962.663,139.0,42.287956606596715,-83.70089968666434,2.8,2013-06-09 17:56:39,1.0
361,259.39,84.0,965.833,138.0,42.287946799770005,-83.70093581266701,2.82,2013-06-09 17:56:40,1.0
362,259.39,84.0,968.333,137.0,42.287940932437785,-83.70096531696619,2.77,2013-06-09 17:56:41,1.0
363,259.39,84.0,970.853,135.0,42.28793556801975,-83.70099490508437,2.72,2013-06-09 17:56:42,1.0
364,259.59,84.0,973.432,134.0,42.28793397545815,-83.70102608576417,2.7,2013-06-09 17:56:43,1.0
365,259.59,84.0,976.242,134.0,42.287928611040115,-83.70105944573879,2.71,2013-06-09 17:56:44,1.0
366,259.59,84.0,978.842,134.0,42.2879259288311,-83.70109071023762,2.71,2013-06-09 17:56:45,1.0
367,259.59,84.0,981.772,134.0,42.28792416863144,-83.70112624950707,2.76,2013-06-09 17:56:46,1.0
368,259.59,84.0,984.792,133.0,42.28792039677501,-83.70116254314779,2.79,2013-06-09 17:56:47,1.0
369,259.59,84.0,987.922,132.0,42.28791310451925,-83.70119925588371,2.8,2013-06-09 17:56:48,1.0
370,259.59,84.0,991.602,131.0,42.28790170513094,-83.70124116539955,2.86,2013-06-09 17:56:49,1.0
371,259.59,84.0,995.121,131.0,42.28789248503745,-83.70128206908703,2.92,2013-06-09 17:56:50,1.0
372,259.59,84.0,998.321,131.0,42.287887120619416,-83.70132020674646,2.96,2013-06-09 17:56:51,1.0
373,259.59,84.0,1001.201,137.0,42.2878828458488,-83.70135465636851,2.95,2013-06-09 17:56:52,1.0
374,259.59,84.0,1004.541,137.0,42.2878778167069,-83.70139463804662,3.01,2013-06-09 17:56:53,1.0
375,259.59,85.0,1007.641,137.0,42.28787370957434,-83.7014318536967,3.06,2013-06-09 17:56:54,1.0
376,259.59,85.0,1011.171,136.0,42.28786608204245,-83.70147342793643,3.12,2013-06-09 17:56:55,1.0
377,259.59,85.0,1014.44,136.0,42.28785979561508,-83.70151223614813,3.17,2013-06-09 17:56:56,1.0
378,259.59,85.0,1017.79,136.0,42.28785459883511,-83.70155246928334,3.23,2013-06-09 17:56:57,1.0
379,259.59,85.0,1020.96,136.0,42.28784839622677,-83.70159010402858,3.27,2013-06-09 17:56:58,1.0
380,259.59,85.0,1023.59,138.0,42.2878429479897,-83.70162120088933,3.24,2013-06-09 17:56:59,1.0
381,259.39,85.0,1027.06,137.0,42.28783456608653,-83.7016617693007,3.26,2013-06-09 17:57:00,1.0
382,259.39,85.0,1030.38,137.0,42.28783045895398,-83.70170158334076,3.24,2013-06-09 17:57:01,1.0
383,259.39,85.0,1033.93,137.0,42.287826016545296,-83.70174441486597,3.23,2013-06-09 17:57:02,1.0
384,259.39,85.0,1037.219,137.0,42.28782325051725,-83.70178406126797,3.25,2013-06-09 17:57:03,1.0
385,259.39,84.0,1040.499,145.0,42.28781922720373,-83.70182354003191,3.27,2013-06-09 17:57:04,1.0
386,259.19,84.0,1044.089,145.0,42.28781051002443,-83.70186544954777,3.28,2013-06-09 17:57:05,1.0
387,259.19,84.0,1047.909,145.0,42.2878033015877,-83.70191071182491,3.35,2013-06-09 17:57:06,1.0
388,259.19,84.0,1051.759,145.0,42.287797685712576,-83.70195681229235,3.38,2013-06-09 17:57:07,1.0
389,259.19,84.0,1055.329,145.0,42.287795757874854,-83.70199997909367,3.41,2013-06-09 17:57:08,1.0
390,259.19,84.0,1058.558,145.0,42.287792824208736,-83.70203929021955,3.41,2013-06-09 17:57:09,1.0
391,258.99,84.0,1062.008,145.0,42.28778989054263,-83.70208103209734,3.41,2013-06-09 17:57:10,1.0
392,258.99,84.0,1065.308,145.0,42.28778804652393,-83.70212092995644,3.47,2013-06-09 17:57:11,1.0
393,258.99,84.0,1068.298,149.0,42.28778435848653,-83.70215697214006,3.45,2013-06-09 17:57:12,1.0
394,258.79,84.0,1071.758,149.0,42.287781089544296,-83.70219871401788,3.45,2013-06-09 17:57:13,1.0
395,258.79,84.0,1074.878,149.0,42.28777832351625,-83.70223643258214,3.43,2013-06-09 17:57:14,1.0
396,258.79,84.0,1078.067,149.0,42.28777547366917,-83.70227482169868,3.4,2013-06-09 17:57:15,1.0
397,258.79,84.0,1081.287,149.0,42.28777589276433,-83.70231396518648,3.41,2013-06-09 17:57:16,1.0
398,258.59,84.0,1084.777,149.0,42.28777371346951,-83.70235620997846,3.4,2013-06-09 17:57:17,1.0
399,258.59,84.0,1088.307,149.0,42.28777094744146,-83.70239895768464,3.38,2013-06-09 17:57:18,1.0
400,258.59,85.0,1091.047,159.0,42.287772037088864,-83.70243248529731,3.31,2013-06-09 17:57:19,1.0
401,258.39,85.0,1093.757,170.0,42.287770612165325,-83.70246550999582,3.23,2013-06-09 17:57:20,1.0
402,258.39,85.0,1097.036,180.0,42.287767343223095,-83.70250490494072,3.21,2013-06-09 17:57:21,1.0
403,258.19,85.0,1099.976,180.0,42.287764409556985,-83.70254044421017,3.18,2013-06-09 17:57:22,1.0
404,258.19,85.0,1102.566,179.0,42.287767343223095,-83.70257204398513,3.12,2013-06-09 17:57:23,1.0
405,258.19,85.0,1104.866,179.0,42.287769857794046,-83.70260012336075,3.06,2013-06-09 17:57:24,1.0
406,257.99,85.0,1107.146,180.0,42.287772037088864,-83.70262786746025,2.97,2013-06-09 17:57:25,1.0
407,257.99,85.0,1110.106,180.0,42.28777111507952,-83.70266382582486,2.95,2013-06-09 17:57:26,1.0
408,257.99,85.0,1112.326,180.0,42.28777438402176,-83.70269031263888,2.89,2013-06-09 17:57:27,1.0
409,257.79,85.0,1115.216,180.0,42.28777530603111,-83.70272560045123,2.85,2013-06-09 17:57:28,1.0
410,257.79,85.0,1118.075,180.0,42.287778994068496,-83.70275996625423,2.79,2013-06-09 17:57:29,1.0
411,257.59,85.0,1119.875,181.0,42.28777882643043,-83.70278192684054,2.67,2013-06-09 17:57:30,1.0
412,257.59,85.0,1123.015,178.0,42.2877739649266,-83.70281972922385,2.67,2013-06-09 17:57:31,1.0
413,257.39,85.0,1125.935,178.0,42.287769857794046,-83.70285468176006,2.69,2013-06-09 17:57:32,1.0
414,257.39,85.0,1129.145,176.0,42.287770612165325,-83.70289449580014,2.7,2013-06-09 17:57:33,1.0
415,257.19,85.0,1132.415,176.0,42.287768181413405,-83.70293405838311,2.72,2013-06-09 17:57:34,1.0
416,257.19,85.0,1135.635,176.0,42.287765415385365,-83.7029728665948,2.77,2013-06-09 17:57:35,1.0
417,257.19,85.0,1138.534,176.0,42.28776633739472,-83.70300807058811,2.81,2013-06-09 17:57:36,1.0
418,256.99,85.0,1142.404,176.0,42.28775611147285,-83.70305299758911,2.93,2013-06-09 17:57:37,1.0
419,256.99,85.0,1145.814,173.0,42.2877517528832,-83.7030939012766,2.98,2013-06-09 17:57:38,1.0
420,256.99,85.0,1148.864,172.0,42.287755608558655,-83.70313061401248,3.03,2013-06-09 17:57:39,1.0
421,256.99,85.0,1151.624,172.0,42.28775368072093,-83.70316447690129,3.04,2013-06-09 17:57:40,1.0
422,256.99,84.0,1154.504,172.0,42.28774638846517,-83.703198004514,3.05,2013-06-09 17:57:41,1.0
423,256.79,84.0,1157.013,171.0,42.28774471208453,-83.70322843082249,3.1,2013-06-09 17:57:42,1.0
424,256.79,83.0,1159.583,175.0,42.28774454444647,-83.70325969532131,3.06,2013-06-09 17:57:43,1.0
425,256.79,82.0,1162.423,175.0,42.28776122443378,-83.70328576304018,3.04,2013-06-09 17:57:44,1.0
426,256.79,81.0,1165.473,175.0,42.287787878885865,-83.70329565368594,3.01,2013-06-09 17:57:45,1.0
427,256.79,81.0,1168.913,175.0,42.28781864047051,-83.70330269448459,3.03,2013-06-09 17:57:46,1.0
428,256.59,82.0,1172.273,175.0,42.28784822858871,-83.70331216603519,3.04,2013-06-09 17:57:47,1.0
429,256.59,82.0,1175.033,175.0,42.287871530279524,-83.70332390069963,3.03,2013-06-09 17:57:48,1.0
430,256.59,82.0,1177.963,168.0,42.28789650835097,-83.70333496481179,2.96,2013-06-09 17:57:49,1.0
431,256.59,83.0,1180.782,168.0,42.28791863657535,-83.70335198007524,2.91,2013-06-09 17:57:50,1.0
432,256.59,83.0,1183.552,168.0,42.287942608818405,-83.70336145162581,2.89,2013-06-09 17:57:51,1.0
433,256.59,83.0,1186.262,168.0,42.2879650723189,-83.70337469503285,2.88,2013-06-09 17:57:52,1.0
434,256.59,83.0,1188.562,168.0,42.2879827581346,-83.70338944718243,2.84,2013-06-09 17:57:53,1.0
435,256.39,82.0,1190.052,160.0,42.28799155913293,-83.70340319350363,2.76,2013-06-09 17:57:54,1.0
436,256.39,82.0,1191.072,154.0,42.28799583390353,-83.70341434143484,2.64,2013-06-09 17:57:55,1.0
437,256.39,82.0,1191.492,148.0,42.28799968957901,-83.70341534726322,2.88,2013-06-09 17:57:56,1.0
438,256.39,41.0,1191.792,146.0,42.287998013198376,-83.70341216214001,2.88,2013-06-09 17:57:57,1.0
439,256.39,0.0,1191.982,142.0,42.28799776174128,-83.70340813882649,0.0,2013-06-09 17:57:58,1.0
440,256.39,0.0,1192.192,139.0,42.287998599931605,-83.70340151712298,0.0,2013-06-09 17:57:59,1.0
441,256.39,0.0,1192.402,136.0,42.2879999410361,-83.7033938895911,0.0,2013-06-09 17:58:00,1.0
442,256.19,0.0,1192.662,135.0,42.28799952194096,-83.7033888604492,0.0,2013-06-09 17:58:01,1.0
443,256.19,0.0,1192.942,134.0,42.28799910284579,-83.70338316075504,0.0,2013-06-09 17:58:02,1.0
444,256.19,7.0,1193.932,134.0,42.288002371788025,-83.7033720128238,0.91,2013-06-09 17:58:03,1.0
445,256.19,30.0,1194.452,134.0,42.288003042340286,-83.70336564257741,1.56,2013-06-09 17:58:04,1.0
446,256.19,30.0,1194.952,133.0,42.28800144977868,-83.70337134227157,1.56,2013-06-09 17:58:05,1.0
447,256.19,30.0,1195.662,132.0,42.287998851388686,-83.70337947271764,0.68,2013-06-09 17:58:06,1.0
448,256.19,30.0,1196.592,131.0,42.2879951633513,-83.70338978245854,0.72,2013-06-09 17:58:07,1.0
449,256.19,33.0,1197.452,131.0,42.2879928164184,-83.70339975692332,0.75,2013-06-09 17:58:08,1.0
450,256.19,43.0,1197.452,131.0,42.287992732599385,-83.70339925400913,1.56,2013-06-09 17:58:09,1.0
451,256.19,44.0,1198.312,130.0,42.28798862546682,-83.70340813882649,0.67,2013-06-09 17:58:10,1.0
452,255.99,43.0,1199.661,130.0,42.287984853610396,-83.70342381298542,0.73,2013-06-09 17:58:11,1.0
453,255.99,42.0,1201.811,131.0,42.28798694908619,-83.70344979688525,0.84,2013-06-09 17:58:12,1.0
454,255.99,47.0,1205.031,131.0,42.28798359632492,-83.70348860509694,1.04,2013-06-09 17:58:13,1.0
455,255.99,61.0,1208.781,131.0,42.28797529824078,-83.70353277772666,1.26,2013-06-09 17:58:14,1.0
456,255.99,82.0,1211.891,131.0,42.2879708558321,-83.7035699095577,1.45,2013-06-09 17:58:15,1.0
457,255.99,85.0,1215.311,131.0,42.287965659052134,-83.70361081324519,1.67,2013-06-09 17:58:16,1.0
458,255.99,85.0,1218.271,131.0,42.28796146810055,-83.70364635251462,1.89,2013-06-09 17:58:17,1.0
459,255.99,85.0,1221.37,134.0,42.28795417584479,-83.70368264615536,2.09,2013-06-09 17:58:18,1.0
460,255.99,85.0,1224.58,138.0,42.28794554248452,-83.70371977798641,2.28,2013-06-09 17:58:19,1.0
461,255.99,85.0,1227.38,138.0,42.287940261885524,-83.703753054142,2.45,2013-06-09 17:58:20,1.0
462,255.99,85.0,1230.51,141.0,42.287933807820075,-83.70379001833498,2.69,2013-06-09 17:58:21,1.0
463,255.99,85.0,1233.39,144.0,42.2879275213927,-83.7038238812238,2.88,2013-06-09 17:58:22,1.0
464,255.99,85.0,1236.94,144.0,42.28791729547083,-83.70386470109223,3.05,2013-06-09 17:58:23,1.0
